client_id,client_type,first_name,last_name,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,is_investor,engagement_score,sale_price,price_per_sqft,floor_area_sqft,properties_bought,cluster,segment,investment_profile,investment_score
C0152,Individual,Sincere,Hansen,F,Usa,California,Investment,2,Yes,Agency,1,2,2539205.93,294.6573053444967,1212.7585714285713,7,2,Mid-Segment Buyers,High Potential Investor,0.6744734057014627
C0153,Individual,Lara,Carrillo,F,Usa,California,Home,5,No,Website,0,5,1560375.26,329.60563756264736,944.0319999999999,5,1,Premium Investors,High Potential Investor,0.3885070504952772
C0154,Individual,Valentina,Simpson,F,Usa,California,Home,4,Yes,Agency,0,4,1473124.3599999999,300.27707620298173,1248.8225,4,1,Premium Investors,High Potential Investor,0.36300382322473157
C0155,Company,Kamd,Co,M,Usa,California,Investment,5,No,Agency,1,5,1622885.53,295.02566922391054,1097.394,5,0,Budget Buyers,High Potential Investor,0.4067569531490267
C0156,Individual,Case,Sanchez,F,Usa,California,Home,5,No,Website,0,5,1344903.47,305.5069416126888,1102.105,4,1,Premium Investors,Moderate Investor,0.325544280210997
C0157,Individual,Van,Charles,M,Usa,Colorado,Home,2,Yes,Client,0,2,1060400.03,310.57081703857517,830.7675,4,3,High-Value Clients,Low Potential,0.24242447395460254
C0158,Individual,Emmy,Singh,F,Usa,Virginia,Investment,3,Yes,Agency,1,3,1439477.66,312.4568891073972,1131.4975,4,0,Budget Buyers,High Potential Investor,0.35317829712927673
C0159,Individual,Colin,Campos,M,Usa,California,Home,3,No,Website,0,3,1596507.45,300.61486358032573,1336.7325,4,1,Premium Investors,High Potential Investor,0.3990521021624798
C0160,Individual,Anya,Stephenson,F,Usa,California,Home,4,No,Website,0,4,1679716.96,297.4014063463627,1144.06,5,1,Premium Investors,High Potential Investor,0.4233619022932014
C0161,Individual,Parker,Poole,M,Usa,California,Home,5,No,Website,0,5,2534264.26,299.190548152945,939.4144444444444,9,2,Mid-Segment Buyers,High Potential Investor,0.6730316837158672
C0162,Individual,Ivan,Bright,M,Usa,California,Home,4,No,Website,0,4,1135363.52,291.2756960006085,983.24,4,3,High-Value Clients,Low Potential,0.26431862111073184
C0163,Individual,Larry,Turner,M,Usa,Utah,Investment,5,Yes,Agency,1,5,1506594.21,288.6436910242928,1307.32,4,0,Budget Buyers,High Potential Investor,0.3727780876833497
C0164,Individual,Matthew,Nelson,M,Usa,Arizona,Home,5,No,Website,0,5,1436152.54,301.04930542820927,1196.7975,4,1,Premium Investors,High Potential Investor,0.3522022741741475
C0165,Individual,Mary,Hall,F,Usa,California,Home,3,Yes,Website,0,3,1276849.33,317.14526904751153,1357.1933333333334,3,1,Premium Investors,Moderate Investor,0.3056656217022583
C0166,Individual,Carolyn,Weaver,F,Usa,Arizona,Home,4,Yes,Agency,0,4,1273643.37,309.51267068830805,1025.3225,4,3,High-Value Clients,Moderate Investor,0.3047261757774326
C0167,Individual,Grace,Green,F,Uk,Scotland,Home,3,Yes,Website,0,3,2749577.33,300.8857876348719,1320.3814285714286,7,2,Mid-Segment Buyers,High Potential Investor,0.7359387700131792
C0168,Individual,Pamela,Sanders,F,Usa,Nevada,Home,3,No,Agency,0,3,1491785.87,285.01565214437966,1329.6025,4,1,Premium Investors,High Potential Investor,0.36845010710531073
C0169,Individual,Terry,Turner,M,Usa,Ohio,Investment,5,Yes,Agency,1,5,688864.2,274.9870284848701,845.8633333333333,3,0,Budget Buyers,Low Potential,0.1338609692752118
C0170,Individual,Jacob,Jones,M,Usa,California,Home,5,No,Website,0,5,1161316.17,288.5198159742899,1339.7466666666667,3,1,Premium Investors,Low Potential,0.27189979337763526
C0171,Individual,Julie,Sanders,F,Usa,Washington,Investment,5,Yes,Client,1,5,1278753.71,296.83854424641083,1070.72,4,0,Budget Buyers,Moderate Investor,0.3062143953842168
C0172,Individual,Catherine,Carter,F,Usa,Washington,Home,1,Yes,Agency,0,1,1681471.9100000001,269.18868156399094,1572.79,4,1,Premium Investors,High Potential Investor,0.4238634511047118
C0173,Individual,Amber,Wilson,F,Usa,Arizona,Home,5,Yes,Agency,0,5,2619968.43,311.60636323680546,1074.5925,8,2,Mid-Segment Buyers,High Potential Investor,0.6980760335769576
C0174,Individual,Rachel,Harris,F,Usa,California,Investment,3,No,Client,1,3,865359.73,340.39702639981215,869.7866666666667,3,0,Budget Buyers,Low Potential,0.18545216180708762
C0175,Individual,Brandon,Alexander,M,Usa,Washington,Home,5,No,Agency,0,5,971713.8,285.43583960271224,1118.3766666666668,3,3,High-Value Clients,Low Potential,0.21650352796671196
C0176,Individual,Hannah,Williams,F,Usa,California,Home,2,No,Website,0,2,2681927.91,294.14300570241534,1514.8,6,2,Mid-Segment Buyers,High Potential Investor,0.7161711958754371
C0177,Individual,Sarah,Hansen,F,Uk,England,Home,5,Yes,Website,0,5,2269897.21,277.01504559301156,1160.9514285714286,7,2,Mid-Segment Buyers,High Potential Investor,0.5957840131860295
C0178,Individual,Laura,Chavez,F,Usa,Virginia,Home,4,No,Agency,0,4,2665917.96,294.91664917063696,1284.9985714285715,7,2,Mid-Segment Buyers,High Potential Investor,0.7114941544749881
C0179,Individual,Ashley,Turner,F,Usa,Oregon,Investment,2,No,Website,1,2,2131372.11,284.5579027701791,947.5450000000001,8,2,Mid-Segment Buyers,High Potential Investor,0.5553151399619234
C0180,Individual,Jacob,Wilson,M,Usa,California,Home,2,Yes,Agency,0,2,2660292.37,306.4298010329248,1249.51,7,2,Mid-Segment Buyers,High Potential Investor,0.7098550422849157
C0181,Individual,Lawrence,Peterson,M,Usa,Texas,Home,2,Yes,Website,0,2,2047189.62,305.23639354106615,974.1771428571428,7,2,Mid-Segment Buyers,High Potential Investor,0.5307277758663488
C0182,Individual,Virginia,Bennett,F,Germany,North Rhine-Westphalia,Investment,1,Yes,Website,1,1,2440129.0,298.9178268428905,1158.222857142857,7,2,Mid-Segment Buyers,High Potential Investor,0.6455283128750208
C0183,Individual,Nicholas,Green,M,Usa,Nevada,Home,3,No,Website,0,3,1883106.92,300.9962623709325,907.1042857142857,7,2,Mid-Segment Buyers,High Potential Investor,0.48278699933058933
C0184,Individual,Peter,Pierce,M,Usa,Florida,Home,1,No,Website,0,1,2618938.16,292.8034788790312,1481.7150000000001,6,2,Mid-Segment Buyers,High Potential Investor,0.6977673110891629
C0185,Individual,Andrea,Nelson,F,Usa,Nevada,Home,4,Yes,Agency,0,4,2491911.81,314.3363283341601,1137.2942857142857,7,2,Mid-Segment Buyers,High Potential Investor,0.660663315791603
C0186,Individual,Carol,Green,F,Usa,Virginia,Home,1,No,Website,0,1,2674286.63,304.9267995337976,1100.27125,8,2,Mid-Segment Buyers,High Potential Investor,0.7139432762406263
C0187,Individual,Cheryl,Kim,F,Usa,Florida,Home,1,No,Website,0,1,2066651.1400000001,298.5170867577424,1135.37,6,2,Mid-Segment Buyers,High Potential Investor,0.5364109270215899
C0188,Individual,Jose,Martin,M,Usa,Oregon,Home,5,Yes,Website,0,5,2891447.6,322.52554913485454,1263.962857142857,7,2,Mid-Segment Buyers,High Potential Investor,0.7773966431751357
C0189,Individual,Anna,Adams,F,Usa,California,Home,2,No,Agency,0,2,2209659.42,305.8456789427648,1024.6857142857143,7,2,Mid-Segment Buyers,High Potential Investor,0.578195906024488
C0190,Individual,Karen,Johnson,F,Usa,California,Home,2,No,Website,0,2,2276701.17,307.1910062907387,1049.1542857142856,7,2,Mid-Segment Buyers,High Potential Investor,0.5977836432484591
C0191,Individual,Sarah,Turner,F,Usa,Florida,Home,3,No,Agency,0,3,2172926.7600000002,298.05965918295794,913.8512499999999,8,2,Mid-Segment Buyers,High Potential Investor,0.5674610919021524
C0192,Individual,Margaret,Moore,F,Belgium,Brussels,Investment,2,Yes,Website,1,2,2900509.0999999996,318.6840040630009,1304.7214285714288,7,2,Mid-Segment Buyers,High Potential Investor,0.7800426918557166
C0193,Individual,Sharon,Campbell,F,Usa,California,Investment,4,Yes,Website,1,4,1933778.2399999998,287.58338668660036,962.7214285714286,7,2,Mid-Segment Buyers,High Potential Investor,0.49758622787015694
C0194,Individual,Jonathan,Hall,M,France,Ile-De-France,Home,5,Yes,Website,0,5,2759372.27,315.396137399015,1237.292857142857,7,2,Mid-Segment Buyers,High Potential Investor,0.7388061553957637
C0195,Individual,Sean,Jones,M,Usa,California,Home,2,Yes,Website,0,2,2102233.85,294.6302850028284,1029.2714285714285,7,2,Mid-Segment Buyers,High Potential Investor,0.5468056090590718
C0196,Individual,Alexander,Adams,M,Usa,Nevada,Investment,5,No,Agency,1,5,2611736.44,306.27514561192373,1411.9466666666667,6,2,Mid-Segment Buyers,High Potential Investor,0.69566857014451
C0197,Individual,Kevin,Wright,M,Usa,Virginia,Home,4,No,Client,0,4,2775768.6,319.18219269592623,1082.87,8,2,Mid-Segment Buyers,High Potential Investor,0.7435982490746695
C0198,Individual,Michelle,White,F,Usa,California,Home,4,No,Website,0,4,2399689.67,300.03251901840844,997.5475,8,2,Mid-Segment Buyers,High Potential Investor,0.6337139116161781
C0199,Individual,Ryan,Brown,M,Usa,California,Home,3,No,Agency,0,3,2582959.87,314.1261254494504,1162.7385714285715,7,2,Mid-Segment Buyers,High Potential Investor,0.6872642363856997
C0200,Individual,Linda,Harris,F,Usa,California,Home,1,No,Agency,0,1,1071359.3900000001,296.82396613775273,920.7075,4,3,High-Value Clients,Low Potential,0.2456210537518752
C0201,Individual,Lauren,Weaver,F,Usa,California,Home,1,No,Agency,0,1,1298787.54,285.0271690424102,1147.435,4,1,Premium Investors,Moderate Investor,0.31206286891129215
C0202,Individual,Jack,Reyes,M,Canada,British Columbia,Home,1,No,Website,0,1,1019272.5900000001,321.74759393731864,1049.3799999999999,3,3,High-Value Clients,Low Potential,0.23041265899178653
C0203,Individual,Christine,Brooks,F,Usa,California,Home,4,No,Client,0,4,1242478.83,328.923241220169,916.0375,4,3,High-Value Clients,Moderate Investor,0.2956285678589087
C0204,Individual,Joyce,Pierce,F,Usa,California,Home,5,No,Agency,0,5,934432.98,300.69211318016573,1042.7266666666667,3,3,High-Value Clients,Low Potential,0.20561734241060425
C0205,Individual,Kelly,Nelson,F,Mexico,Puebla,Home,1,Yes,Agency,0,1,949224.48,306.97993618778213,1072.7266666666667,3,3,High-Value Clients,Low Potential,0.2099413416775605
C0206,Individual,Nancy,Roberts,F,Usa,California,Home,1,Yes,Agency,0,1,853060.9299999999,330.403450210996,851.4266666666667,3,3,High-Value Clients,Low Potential,0.18185489978431763
C0207,Individual,Kyle,Gray,M,Usa,Virginia,Investment,4,No,Website,1,4,889948.76,259.33671553699253,1104.51,3,0,Budget Buyers,Low Potential,0.19260462393111993
C0208,Individual,Mark,James,M,France,Provence,Home,4,Yes,Agency,0,4,1199654.38,297.06760605039415,997.4100000000001,4,3,High-Value Clients,Low Potential,0.2831043783661026
C0209,Individual,Kyle,Moore,M,Usa,Arizona,Investment,3,No,Agency,1,3,979868.13,311.4542101044349,794.1275,4,0,Budget Buyers,Low Potential,0.21889636064430407
C0210,Individual,Janice,Price,F,Usa,Colorado,Home,2,No,Website,0,2,1346156.55,294.05078278050837,1135.53,4,1,Premium Investors,Moderate Investor,0.32590592281060066
C0211,Individual,Amy,Evans,F,Usa,California,Home,3,No,Agency,0,3,1254240.07,297.9909835004412,1053.27,4,3,High-Value Clients,Moderate Investor,0.2990527338321211
C0212,Individual,Jacob,Wood,M,Usa,California,Home,4,No,Agency,0,4,1068278.76,291.93691346700456,1224.68,3,3,High-Value Clients,Low Potential,0.24471890477396918
C0213,Individual,Jason,Gray,M,Usa,Florida,Investment,5,No,Agency,1,5,809691.13,297.36484331878984,897.3100000000001,3,0,Budget Buyers,Low Potential,0.16917101499052278
C0214,Individual,Helen,Wood,F,Belgium,Brussels,Investment,5,No,Website,1,5,1070534.6400000001,312.2859298487304,1179.5233333333333,3,0,Budget Buyers,Low Potential,0.24538601701616103
C0215,Individual,Lauren,Foster,F,Germany,Hamburg,Investment,4,No,Website,1,4,1032856.46,313.43921582688296,1110.27,3,0,Budget Buyers,Low Potential,0.2343782431565144
C0216,Individual,Albert,Hansen,M,Usa,Utah,Home,1,No,Website,0,1,1352642.3399999999,324.8901348706987,1063.04,4,3,High-Value Clients,Moderate Investor,0.32781285334938653
C0217,Individual,Deborah,Miller,F,Usa,Colorado,Home,3,No,Website,0,3,1238434.91,299.77353792160875,1019.1225,4,3,High-Value Clients,Moderate Investor,0.2944357230281841
C0218,Individual,Shirley,Anderson,F,Usa,California,Home,2,No,Website,0,2,836639.27,303.4179864612462,913.6700000000001,3,3,High-Value Clients,Low Potential,0.17704656296868998
C0219,Individual,William,Turner,M,Usa,California,Home,4,No,Website,0,4,628560.0800000001,284.11179530749746,761.8766666666667,3,3,High-Value Clients,Low Potential,0.11624570898998603
C0220,Individual,Walter,Phillips,M,Canada,Ontario,Investment,1,No,Website,1,1,1060812.68,318.8090950653109,1101.55,3,0,Budget Buyers,Low Potential,0.24254814745126435
C0221,Company,Atlas,Co,F,Usa,California,Home,5,No,Website,0,5,1377133.5999999999,299.1399307640693,1186.5225,4,1,Premium Investors,Moderate Investor,0.3349582967520631
C0222,Individual,Christopher,Stone,M,Usa,Utah,Investment,3,No,Agency,1,3,1223560.82,269.09477075945733,1517.47,3,0,Budget Buyers,Moderate Investor,0.2900779949603783
C0223,Individual,Patrick,Hansen,M,Usa,Colorado,Investment,3,Yes,Website,1,3,969341.87,293.808903778189,837.5225,4,0,Budget Buyers,Low Potential,0.21581408835712468
C0224,Individual,Nathan,Richardson,M,Usa,Colorado,Home,5,No,Website,0,5,1189255.63,297.4295746693706,1330.2166666666667,3,1,Premium Investors,Low Potential,0.2800661799659643
C0225,Individual,Evelyn,Reyes,F,Usa,California,Home,1,Yes,Agency,0,1,1120626.94,305.6699243079895,905.7525,4,3,High-Value Clients,Low Potential,0.2600187242587042
C0226,Individual,Julia,Jordan,F,Usa,Colorado,Home,2,No,Website,0,2,895485.6200000001,308.15362221920043,1436.375,2,1,Premium Investors,Low Potential,0.1942410219366556
C0227,Individual,Rachel,Evans,F,Usa,Arizona,Home,5,Yes,Website,0,5,942245.37,287.15065870245195,1104.51,3,3,High-Value Clients,Low Potential,0.20789456959596136
C0228,Individual,Hannah,Owens,F,Usa,Oregon,Investment,4,No,Website,1,4,606605.72,322.72861773615426,610.62,3,0,Budget Buyers,Low Potential,0.10984656708402886
C0229,Individual,Jose,Turner,M,Usa,Colorado,Investment,5,No,Website,1,5,892220.13,329.20050534502474,900.46,3,0,Budget Buyers,Low Potential,0.1932954530177468
C0230,Company,Forsyte,Co,M,Usa,Nevada,Investment,4,Yes,Website,1,4,1457429.02,327.12444022996823,1104.2925,4,0,Budget Buyers,High Potential Investor,0.35842875936445323
C0231,Individual,Ronald,Rogers,M,Denmark,Central Denmark,Investment,2,Yes,Website,1,2,729893.08,287.9124812810531,849.6366666666667,3,0,Budget Buyers,Low Potential,0.1458531828226488
C0232,Individual,Megan,Kim,F,Usa,California,Home,3,Yes,Website,0,3,1276710.4900000002,309.8752865891376,1036.6525,4,3,High-Value Clients,Moderate Investor,0.30562242033207626
C0233,Individual,Larry,Garcia,M,France,Provence,Home,4,Yes,Website,0,4,1105806.54,303.5272816217257,914.3125,4,3,High-Value Clients,Low Potential,0.25568789620591437
C0234,Individual,Andrea,Hughes,F,Usa,New York,Home,1,Yes,Website,0,1,839967.04,286.4716180486619,973.09,3,3,High-Value Clients,Low Potential,0.178012217417222
C0235,Individual,Kenneth,Allen,M,Usa,California,Home,5,No,Website,0,5,1268586.58,290.75770434593915,1092.085,4,3,High-Value Clients,Moderate Investor,0.3032414556797738
C0236,Individual,Gerald,Howard,M,Canada,Manitoba,Home,3,No,Agency,0,3,1321475.69,298.64467080242906,1449.5,3,1,Premium Investors,Moderate Investor,0.3186966487633115
C0237,Individual,Jason,Nelson,M,Usa,California,Home,5,Yes,Website,0,5,1392353.31,285.8231565138917,1630.1366666666665,3,1,Premium Investors,Moderate Investor,0.33939957194285136
C0238,Individual,Amber,Patterson,F,Usa,Virginia,Home,4,Yes,Agency,0,4,1125732.72,337.9534939142604,1125.17,3,3,High-Value Clients,Low Potential,0.26152283281620586
C0239,Individual,Megan,Baker,F,Usa,Oregon,Home,3,Yes,Website,0,3,1352763.67,327.39721596279037,1011.5799999999999,4,3,High-Value Clients,Moderate Investor,0.32784927829673044
C0240,Individual,Amber,Morales,F,Usa,Colorado,Investment,3,No,Website,1,3,935028.28,307.7614279012237,1022.67,3,0,Budget Buyers,Low Potential,0.20579411913988954
C0241,Individual,Kelly,Anderson,F,Mexico,Nuevo Leon,Home,5,Yes,Website,0,5,1025934.71,317.38666230627405,1110.27,3,3,High-Value Clients,Low Potential,0.2323573945204621
C0242,Individual,Stephen,Peterson,M,Usa,Utah,Home,3,Yes,Agency,0,3,1358315.73,293.4441082677422,1191.1025,4,1,Premium Investors,Moderate Investor,0.3294581660960807
C0243,Individual,Nancy,Patterson,F,Usa,Utah,Home,2,No,Website,0,2,1382777.8900000001,274.1414099948916,1286.2725,4,1,Premium Investors,Moderate Investor,0.3365976191568003
C0244,Individual,Joyce,Pierce,F,Usa,California,Home,1,No,Website,0,1,1046652.28,311.487503124139,1095.0333333333335,3,3,High-Value Clients,Low Potential,0.23840803304625718
C0245,Individual,Sean,Long,M,Usa,Nevada,Investment,4,No,Agency,1,4,706564.39,297.3369183372454,1189.475,2,0,Budget Buyers,Low Potential,0.13904084647454146
C0246,Individual,Stephen,Pierce,M,France,Normandy,Home,1,Yes,Agency,0,1,1024485.26,305.8630203094845,1117.9399999999998,3,3,High-Value Clients,Low Potential,0.23192942775636127
C0247,Individual,Kevin,Morris,M,Usa,California,Home,1,No,Website,0,1,1696540.52,288.05190518157985,1458.93,4,1,Premium Investors,High Potential Investor,0.42827331082984144
C0248,Individual,Carl,Collins,M,Usa,Florida,Home,4,Yes,Agency,0,4,1035934.63,283.0289017413887,1224.68,3,3,High-Value Clients,Low Potential,0.23526563106659126
C0249,Individual,Stephanie,Montgomery,F,Usa,California,Investment,4,No,Agency,1,4,1142995.52,284.6956561547511,1027.3249999999998,4,0,Budget Buyers,Low Potential,0.2665459539835774
C0250,Individual,Justin,Stewart,M,Uk,England,Home,2,No,Agency,0,2,982306.66,301.4583980883542,1076.69,3,3,High-Value Clients,Low Potential,0.21960462625786475
C0251,Individual,Janice,Chavez,F,Usa,Utah,Home,5,No,Website,0,5,463611.95,271.75428137281943,564.01,3,3,High-Value Clients,Low Potential,0.06804892246418097
C0252,Individual,Elizabeth,Rogers,F,Usa,Nevada,Investment,2,No,Website,1,2,1082221.48,301.07196655906836,1209.64,3,0,Budget Buyers,Low Potential,0.24879612726921385
C0253,Individual,Betty,Hughes,F,Usa,Virginia,Home,4,No,Website,0,4,1239226.11,292.8363606555335,1052.8325,4,3,High-Value Clients,Moderate Investor,0.294664181112138
C0254,Individual,Rachel,Freeman,F,Usa,Florida,Home,5,No,Website,0,5,1332152.57,306.04013287799427,1096.3725,4,1,Premium Investors,Moderate Investor,0.32181912877688607
C0255,Individual,Sara,Jones,F,Uk,England,Investment,3,Yes,Client,1,3,1689083.06,333.94282600869735,1253.3075,4,0,Budget Buyers,High Potential Investor,0.42611248076255764
C0256,Individual,Anthony,Hughes,M,Usa,California,Home,1,Yes,Website,0,1,1150229.15,297.5918243883253,1281.3166666666666,3,1,Premium Investors,Low Potential,0.26866409477535713
C0257,Individual,Nicholas,Kim,M,Usa,California,Home,1,No,Website,0,1,1145456.23,296.4675060531569,1277.84,3,1,Premium Investors,Low Potential,0.26726917945174367
C0258,Individual,Carl,Murray,M,Uk,Northern Ireland,Home,4,Yes,Agency,0,4,1001712.37,286.50725864702446,1173.1833333333334,3,3,High-Value Clients,Low Potential,0.22526845976246473
